Algorithm: MVA
Ni for Peticion 	Class 	Throughput (Inyector) 	Residence time (Inyector) 	Utilization (Inyector)	Throughput (Red) 	Residence time (Red) 	Utilization (Red)	Throughput (CPU) 	Residence time (CPU) 	Utilization (CPU)	Throughput (Disco) 	Residence time (Disco) 	Utilization (Disco)
5.0	 Peticion	 4.312964635087452	 1.1	 4.744261098596198	 8.625929270174904	 2.4942946777526166E-5	 1.0756878837078911E-4	 94.88522292077616	 0.052727380509321874	 0.22479704122708807	 90.57225828568872	 0.0065430622104739366	 0.02760026541191449
28.0	 Peticion	 24.03086653996606	 1.1	 26.43395319396267	 48.06173307993212	 2.4955226496554152E-5	 5.993490361999854E-4	 528.679069166044	 0.057637501742481376	 1.2525184306775254	 504.6482026260779	 0.007505680161358782	 0.15378245608264995
52.0	 Peticion	 44.178253007773954	 1.1	 48.596078308551355	 88.35650601554791	 2.4967797375644018E-5	 0.0011018409726162885	 971.9215758902427	 0.0681924737036228	 2.3026250857556407	 927.7433228824688	 0.008832270963857816	 0.28271307826862047
75.0	 Peticion	 62.15445722151317	 1.1	 68.36990294366448	 124.30891444302634	 2.497907288925692E-5	 0.0015501818866703154	 1367.3980725472704	 0.09615249897642177	 3.239567041381148	 1305.2436153257572	 0.010493826837262214	 0.3977494973854486
99.0	 Peticion	 74.84990558696614	 1.1	 82.33489614566277	 149.6998111739323	 2.4987272560979943E-5	 0.001866816525263405	 1646.6979393802344	 0.21042504012960067	 3.901269482988864	 1571.8480337932683	 0.012196931517171468	 0.4789923950338902
122.0	 Peticion	 76.73426788736059	 1.1	 84.40769467609665	 153.46853577472118	 2.49886212693589E-5	 0.0019138140285250827	 1688.1539104034719	 0.47730539093601543	 3.999484772370654	 1611.4196425161113	 0.012572063756381391	 0.4910511305032196
146.0	 Peticion	 76.74415252763764	 1.1	 84.4185677804014	 153.48830505527528	 2.4988629750426775E-5	 0.0019140605593613047	 1688.3713724917416	 0.7898248187211923	 3.999999972024692	 1611.627219964104	 0.012575265978539179	 0.4911143859941013
169.0	 Peticion	 76.7441530643715	 1.1	 84.41856837080866	 153.488306128743	 2.498862975097333E-5	 0.0019140605727478765	 1688.3713842998868	 1.089521903595698	 3.9999999999999236	 1611.6272312355152	 0.012575266295814565	 0.491114389428861
192.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 1.389219002092625	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
216.0	 Peticion	 76.74415306437295	 1.1	 84.41856837081025	 153.4883061287459	 2.498862975097333E-5	 0.0019140605727479127	 1688.3713842999186	 1.7019464092198993	 3.999999999999999	 1611.6272312355457	 0.01257526629581633	 0.4911143894288703
239.0	 Peticion	 76.74415306437298	 1.1	 84.41856837081029	 153.48830612874596	 2.498862975097333E-5	 0.0019140605727479133	 1688.3713842999193	 2.0016435077168695	 4.000000000000001	 1611.6272312355463	 0.012575266295816328	 0.4911143894288705
263.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 2.314370914844144	 4.0	 1611.627231235546	 0.01257526629581633	 0.49111438942887037
286.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 2.614068013341115	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
309.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 2.913765111838085	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
333.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 3.226492518965359	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
356.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 3.5261896174623297	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
380.0	 Peticion	 76.74415306437295	 1.1	 84.41856837081025	 153.4883061287459	 2.498862975097333E-5	 0.0019140605727479127	 1688.3713842999186	 3.8389170245896045	 3.999999999999999	 1611.6272312355457	 0.012575266295816328	 0.4911143894288703
403.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 4.138614123086576	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
427.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 4.45134153021385	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
450.0	 Peticion	 76.74415306437297	 1.1	 84.41856837081026	 153.48830612874593	 2.498862975097333E-5	 0.001914060572747913	 1688.3713842999189	 4.751038628710821	 4.0	 1611.627231235546	 0.012575266295816328	 0.49111438942887037
