"(PDH-TSV 4.0) (Hora de verano romance)(-120)"	"\\GI-AN-B3_08\Disco físico(_Total)\% de tiempo inactivo"	"\\GI-AN-B3_08\Disco físico(_Total)\Longitud promedio de cola de lectura de disco"	"\\GI-AN-B3_08\Disco físico(_Total)\Transferencias de disco/s"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de segundos de disco/transferencia"	"\\GI-AN-B3_08\Disco físico(_Total)\Promedio de bytes de disco/transferencia"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Ancho de banda actual"	"\\GI-AN-B3_08\Interfaz de red(Controladora Realtek PCIe GBE Family)\Total de bytes/s"	"\\GI-AN-B3_08\Interfaz de red(isatap.{E4048626-77B4-455C-B3B1-413959881D9F})\Total de bytes/s"	"\\GI-AN-B3_08\Memoria\Bytes disponibles"	"\\GI-AN-B3_08\Memoria\Bytes de caché"	"\\GI-AN-B3_08\Memoria\Páginas/s"	"\\GI-AN-B3_08\Memoria\Errores de página/s"	"\\GI-AN-B3_08\Procesador(_Total)\% de tiempo de procesador"
"10/17/2022 09:17:36.001"	"93.059558717511891"	"0.045494895472727961"	"185.97583709719274"	"0.00086720295715482271"	"76271.483870967742"	"1000000000"	"100000"	"18489.597739791872"	"0"	"15060156416"	"51396608"	"2467.679386859525"	"3424.5550648273393"	"10.556915514079323"
"10/17/2022 09:17:37.001"	"95.004758487035105"	"0.02149768254982113"	"157.98575830041395"	"0.00076139395790917024"	"51018.531645569623"	"1000000000"	"100000"	"15408.610983603665"	"0"	"15053975552"	"56496128"	"1059.9044544204987"	"2959.7331934761096"	"8.9941804273499297"
"10/17/2022 09:17:38.017"	"95.38238573438332"	"0.031214800266143098"	"127.0305116421888"	"0.0008263545638647579"	"74553.550387596901"	"1000000000"	"100000"	"13666.119694343381"	"0"	"15058878464"	"52539392"	"1645.4882554581202"	"2566.2132817018914"	"6.9156439224340787"
"10/17/2022 09:17:39.001"	"94.763039591268765"	"0.036255926625316633"	"140.14891307322503"	"0.00088695809878496055"	"72051.014492753617"	"1000000000"	"100000"	"14075.82561735434"	"0"	"15060402176"	"51220480"	"1704.1295372237071"	"2571.4278833435201"	"7.9637716969378269"
"10/17/2022 09:17:40.002"	"95.814402927036269"	"0.04589492402140323"	"129.98498818300558"	"0.00088461498978170433"	"65016.123076923075"	"1000000000"	"100000"	"9130.9454775938993"	"0"	"15059410944"	"49909760"	"1486.8282879086869"	"1850.7862548211026"	"6.2603676033430755"
"10/17/2022 09:17:41.002"	"96.283083966629064"	"0.017699647777009237"	"102.98701587803605"	"0.0008223285871360519"	"60147.572815533982"	"1000000000"	"100000"	"13990.236176363887"	"0"	"15059562496"	"51556352"	"969.87772234655301"	"2310.7086766421485"	"5.8612533610581163"
"10/17/2022 09:17:42.002"	"95.616192294975576"	"0.026394808141238617"	"127.98489070912049"	"0.00078906354260768698"	"69040"	"1000000000"	"100000"	"13858.363947096954"	"0"	"15060828160"	"50368512"	"1498.8230560388408"	"2387.7181172920291"	"7.049533356788718"
"10/17/2022 09:17:43.002"	"98.324784054936686"	"0.0087990857749879782"	"60.993836405400614"	"0.00072295179575277021"	"44149.508196721312"	"1000000000"	"100000"	"6163.3771738178593"	"0"	"15063150592"	"47878144"	"366.96291738986929"	"1048.8940063813975"	"3.916233103380562"
"10/17/2022 09:17:44.002"	"100.17920068216645"	"0"	"1.9997818781828143"	"0.00014997510573645957"	"4096"	"1000000000"	"100000"	"0"	"0"	"15063085056"	"47878144"	"0"	"7.9991275127312571"	"0.010778838041258787"
"10/17/2022 09:17:45.002"	"96.459601654941594"	"0.021797650213307006"	"85.990427681392745"	"0.0009372091889256755"	"68536.558139534885"	"1000000000"	"100000"	"9244.9708644436905"	"0"	"15060447232"	"50745344"	"963.89270098677446"	"1744.8057709770969"	"5.8695172660387263"
