
HORA INICIO DE MEDICION:  Mon Oct 17 09:45:41 2022

HORA FIN DE MEDICION: Mon Oct 17 09:50:41 2022
 

Parametros del experimento: 
Nº Usuarios: 80; Tpo. Reflex (seg): 1.100000; IP servidor: 192.168.203.238; Transitorio (seg): 60; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
0;0;0.412911;62960.187500;63299.390625
0;1;0.196365;63740.761719;63846.304688
0;2;0.146429;64049.511719;64114.375000
0;3;0.263933;64268.273438;64563.699219
0;4;0.084542;64830.785156;65126.968750
0;5;0.351017;65247.472656;65399.035156
0;6;1.493910;65753.789063;65919.851563
0;7;1.124854;67460.750000;67582.929688
0;8;0.004070;68727.195313;68878.125000
0;9;0.425541;68893.695313;69064.914063
0;10;2.830004;69551.539063;69802.867188
0;11;1.079058;72649.242188;72795.132813
0;12;4.015841;73880.734375;74061.351563
0;13;0.139319;78082.242188;78176.015625
0;14;3.404890;78316.656250;78401.546875
0;15;0.999709;81830.953125;82130.851563
0;16;1.996646;83192.726563;83426.484375
0;17;0.343973;85465.554688;85615.460938
0;18;0.068348;86012.328125;86169.039063
0;19;0.397240;86239.312500;86419.796875
0;20;0.991906;86817.593750;87080.757813
0;21;0.858117;88114.539063;88318.765625
0;22;0.115050;89217.437500;89320.148438
0;23;0.166125;89473.492188;89593.343750
0;24;1.100210;89770.992188;90026.289063
0;25;0.862446;91140.882813;91289.867188
0;26;0.667791;92183.093750;92518.156250
0;27;2.184368;93208.765625;93331.882813
0;28;0.711525;95545.335938;95732.875000
0;29;1.970566;96460.125000;96764.742188
0;30;0.870046;98756.265625;98881.242188
0;31;0.602496;99792.554688;99991.648438
0;32;0.176087;100609.117188;100892.703125
0;33;0.278020;101084.359375;101303.414063
0;34;1.815507;101584.664063;101725.382813
0;35;0.567697;103558.281250;103913.031250
0;36;1.419707;104494.375000;104593.578125
0;37;0.706281;106068.953125;106188.156250
0;38;0.714735;106900.703125;107074.890625
0;39;0.038465;107819.757813;107899.648438
0;40;0.240334;107944.812500;108226.070313
0;41;0.119906;108493.234375;109134.539063
0;42;0.047892;109292.554688;109383.523438
0;43;0.285001;109488.429688;109591.289063
0;44;0.253528;109882.500000;110132.429688
0;45;0.838301;110440.460938;110721.375000
0;46;1.249340;111580.445313;111805.320313
0;47;1.101580;113060.468750;113267.726563
0;48;1.656989;114414.101563;114765.382813
0;49;0.369556;116430.109375;116531.976563
