
HORA INICIO DE MEDICION:  Mon Oct 17 11:11:21 2022

HORA FIN DE MEDICION: Mon Oct 17 11:16:21 2022
 

Parametros del experimento: 
Nº Usuarios: 5; Tpo. Reflex (seg): 1.100000; IP servidor: 192.168.203.238; Transitorio (seg): 60; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
0;219;1.471426;324897.343750;325052.031250
0;220;1.896407;326548.062500;326647.437500
0;221;0.524948;328551.718750;328680.375000
0;222;0.226430;329217.000000;329397.750000
0;223;0.108806;329629.281250;329740.531250
0;224;0.960434;329881.562500;329984.093750
0;225;0.548462;330970.343750;331086.531250
0;226;2.530061;331666.031250;331762.562500
0;227;1.655627;334299.531250;334392.593750
0;228;1.794891;336055.687500;336206.437500
0;229;1.192808;338039.500000;338136.062500
0;230;0.019987;339339.718750;339440.000000
0;231;0.652557;339471.281250;339604.812500
0;232;0.415455;340279.218750;340421.187500
0;233;1.772465;340862.031250;340978.875000
0;234;2.805646;342757.593750;342877.906250
0;235;1.764923;345701.468750;345790.187500
0;236;0.006059;347566.593750;347669.781250
0;237;1.267573;347695.906250;347820.906250
0;238;1.891711;349112.906250;349210.781250
0;239;0.234876;351122.968750;351276.031250
0;240;0.448667;351532.718750;351666.000000
0;241;1.951008;352165.375000;352293.000000
0;242;5.408192;354286.218750;354387.656250
0;243;1.797468;359813.906250;359963.468750
1;0;1.936077;60848.847656;61003.402344
1;1;0.069921;62957.554688;63040.742188
1;2;1.277930;63145.132813;63290.269531
1;3;6.970408;64598.371094;64702.285156
1;4;0.768285;71716.179688;71873.250000
1;5;0.210421;72656.406250;72778.296875
1;6;1.035092;73012.390625;73152.789063
1;7;0.636873;74224.406250;74310.875000
1;8;0.953623;74966.023438;75115.101563
1;9;1.160039;76075.570313;76177.671875
1;10;0.414720;77369.406250;77522.312500
1;11;0.146352;77981.296875;78131.945313
1;12;0.769501;78324.257813;78377.937500
1;13;1.924817;79162.375000;79274.054688
1;14;0.413595;81243.781250;81334.515625
1;15;0.731383;81787.695313;81889.562500
1;16;0.902581;82645.679688;82740.875000
1;17;0.971907;83651.914063;83751.601563
1;18;0.234751;84763.828125;84864.820313
1;19;0.795482;85113.539063;85297.812500
1;20;0.040832;86106.765625;86277.773438
1;21;1.679938;86329.023438;86460.007813
1;22;1.617141;88156.890625;88211.304688
1;23;0.175063;89848.914063;89999.796875
1;24;0.649039;90202.203125;90303.328125
1;25;0.606159;91009.484375;91132.648438
1;26;2.342137;91751.273438;91868.945313
1;27;1.761255;94246.460938;94380.101563
1;28;0.373697;96179.835938;96273.546875
1;29;0.338068;96691.093750;96841.671875
1;30;4.733968;97207.070313;97359.125000
1;31;0.562031;102117.039063;102262.359375
1;32;0.425392;102847.757813;102948.398438
1;33;2.309871;103386.781250;103524.367188
1;34;0.458860;105859.937500;106009.015625
1;35;1.652758;106479.031250;106597.921875
1;36;1.772801;108305.726563;108410.000000
1;37;1.750817;110212.375000;110379.523438
1;38;2.932254;112158.414063;112329.031250
1;39;1.368097;115277.367188;115387.382813
1;40;1.219235;116778.539063;116881.210938
1;41;1.969761;118136.601563;118242.156250
1;42;2.515095;120224.500000;120378.328125
1;43;0.836576;122901.468750;122979.039063
1;44;0.187094;123832.593750;123983.421875
1;45;0.187930;124228.796875;124333.867188
1;46;1.265980;124545.718750;124619.867188
1;47;0.963009;125890.765625;126015.835938
1;48;1.529735;126988.312500;127140.140625
1;49;0.290059;128694.070313;128795.734375
1;50;0.965752;129108.406250;129257.203125
1;51;0.567191;130251.960938;130403.437500
1;52;0.042470;131002.882813;131102.031250
1;53;0.250067;131155.343750;131345.718750
1;54;3.810130;131633.312500;131803.937500
1;55;3.796279;135657.500000;135798.796875
1;56;0.458758;139619.796875;139719.390625
1;57;1.969158;140225.062500;140325.109375
1;58;2.093128;142352.093750;142454.000000
1;59;2.027169;144597.015625;144762.390625
1;60;1.184400;146810.390625;146914.921875
1;61;0.926558;148147.984375;148301.156250
1;62;0.058072;149274.421875;149473.890625
1;63;0.915314;149566.953125;149671.687500
1;64;2.135577;150617.781250;150716.875000
1;65;2.097865;152885.875000;152939.015625
1;66;1.185978;155087.640625;155186.046875
1;67;0.174394;156389.328125;156491.953125
1;68;0.944474;156718.484375;156841.234375
1;69;0.302407;157811.359375;157889.968750
1;70;0.020568;158203.156250;158305.406250
1;71;4.574738;158360.109375;158551.078125
1;72;2.089757;163160.859375;163304.171875
1;73;0.694668;165405.906250;165546.656250
1;74;3.252734;166256.390625;166361.625000
1;75;0.074941;169656.406250;169745.750000
1;76;2.237475;169834.343750;169961.187500
1;77;0.002891;172239.250000;172345.703125
1;78;0.617577;172359.828125;172470.625000
1;79;1.737704;173128.890625;173287.796875
1;80;2.358058;175052.828125;175195.921875
1;81;0.270310;177598.671875;177755.000000
1;82;0.692649;178037.671875;178090.984375
1;83;0.358014;178844.203125;178938.578125
1;84;1.331229;179299.453125;179450.281250
1;85;1.603212;180788.562500;180935.453125
1;86;0.464888;182563.109375;182664.640625
1;87;0.627687;183143.125000;183242.968750
1;88;1.602491;183894.953125;183996.937500
1;89;0.316641;185645.765625;185747.375000
1;90;7.435550;186087.531250;186179.125000
1;91;1.511544;193629.093750;193693.234375
1;92;0.323827;195212.468750;195313.453125
1;93;1.611752;195650.703125;195796.671875
1;94;1.425703;197444.640625;197553.546875
1;95;0.016472;198996.312500;199166.937500
1;96;0.233048;199216.125000;199315.796875
1;97;0.691264;199565.796875;199671.484375
1;98;3.164637;200362.796875;200464.281250
1;99;3.393086;203640.390625;203729.203125
1;100;0.039161;207130.843750;207265.671875
1;101;1.128407;207317.859375;207445.750000
1;102;0.269881;208582.375000;208637.109375
1;103;4.150423;208930.828125;209019.953125
1;104;1.372180;213176.968750;213330.953125
1;105;0.835787;214751.046875;214833.062500
1;106;0.372095;215698.187500;215851.671875
1;107;0.002824;216255.062500;216317.500000
1;108;0.896270;216369.984375;216458.218750
1;109;0.500656;217375.031250;217473.968750
1;110;0.381837;218027.984375;218163.312500
1;111;1.129250;218584.953125;218687.406250
1;112;0.156059;219821.093750;219927.484375
1;113;1.581228;220085.187500;220179.140625
1;114;3.062781;221795.953125;221911.890625
1;115;1.000709;224978.578125;225079.750000
1;116;0.571134;226100.656250;226162.390625
1;117;0.108769;226760.687500;226861.156250
1;118;1.709077;226990.562500;227095.031250
1;119;1.080670;228844.546875;229042.687500
1;120;0.297645;230131.593750;230233.265625
1;121;2.375668;230539.093750;230637.875000
1;122;0.649221;233057.390625;233157.000000
1;123;2.552386;233822.578125;233922.671875
1;124;1.195890;236480.906250;236584.546875
1;125;2.091778;237810.828125;237912.750000
1;126;1.771624;240044.984375;240174.375000
1;127;0.157840;241962.453125;242082.890625
1;128;2.826053;242274.406250;242378.093750
1;129;1.235422;245247.406250;245343.343750
1;130;0.100168;246627.812500;246733.875000
1;131;0.342184;246861.453125;247018.656250
1;132;1.420928;247367.859375;247472.046875
1;133;0.120805;248933.390625;249086.796875
1;134;3.680806;249247.328125;249327.156250
1;135;0.150425;253014.750000;253129.125000
1;136;1.296537;253316.359375;253369.937500
1;137;0.696879;254712.281250;254819.000000
1;138;0.445592;255533.968750;255634.281250
1;139;2.012638;256089.031250;256242.875000
1;140;0.719696;258281.625000;258386.796875
1;141;0.269752;259139.296875;259244.000000
1;142;0.128626;259554.734375;259706.093750
1;143;0.507558;259858.796875;259913.046875
1;144;0.809477;260431.859375;260579.125000
1;145;0.882930;261431.765625;261525.468750
1;146;1.282983;262416.781250;262517.906250
1;147;0.042610;263831.187500;263916.343750
1;148;2.226494;263967.062500;264115.937500
1;149;1.630954;266354.156250;266412.468750
1;150;0.368007;268065.937500;268167.750000
1;151;0.454132;268546.781250;268647.812500
1;152;0.126176;269109.093750;269250.531250
1;153;0.589683;269399.187500;269479.500000
1;154;2.605236;270080.375000;270182.718750
1;155;2.676706;272796.656250;272894.968750
1;156;1.851232;275589.500000;275655.062500
1;157;1.617580;277541.156250;277663.531250
1;158;0.185782;279324.250000;279426.937500
1;159;0.026158;279632.343750;279695.781250
1;160;0.755802;279765.062500;279929.750000
1;161;2.496425;280737.156250;280837.218750
