
HORA INICIO DE MEDICION:  Mon Oct 17 09:24:51 2022

HORA FIN DE MEDICION: Mon Oct 17 09:29:51 2022
 

Parametros del experimento: 
Nº Usuarios: 20; Tpo. Reflex (seg): 1.100000; IP servidor: 192.168.203.238; Transitorio (seg): 60; Medicion (seg): 300 
0;88;0.166047;168245.015625;168341.828125
0;89;0.116803;168510.640625;168651.265625
0;90;0.011067;168791.921875;168908.484375
0;91;1.025499;168943.468750;169096.140625
0;92;0.318881;170172.421875;170309.468750
0;93;0.380888;170668.125000;170768.968750
0;94;2.527719;171189.687500;171294.562500
0;95;0.575600;173836.296875;173934.140625
0;96;2.044691;174557.656250;174658.187500
0;97;0.416680;176757.937500;176855.281250
0;98;0.079695;177307.343750;177449.062500
0;99;0.338799;177559.562500;177652.218750
0;100;2.683230;178011.453125;178113.640625
0;101;3.102624;180822.140625;180927.828125
0;102;0.626500;184049.984375;184193.703125
0;103;0.325405;184825.687500;184964.062500
0;104;0.360760;185325.796875;185427.625000
0;105;0.050525;185793.734375;185891.828125
0;106;1.960544;185978.843750;186082.781250
0;107;3.341480;188045.890625;188198.812500
0;108;0.681240;191577.671875;191632.078125
0;109;2.350922;192346.812500;192425.437500
0;110;0.981370;194810.312500;194925.187500
0;111;1.028574;195958.515625;196060.437500
0;112;0.724291;197124.187500;197217.859375
0;113;0.811862;197992.984375;198091.843750
0;114;0.950671;198945.250000;199138.890625
0;115;2.301678;200092.156250;200196.781250
0;116;0.109325;202508.500000;202582.625000
0;117;0.063821;202701.765625;202806.593750
0;118;3.810130;202904.984375;203005.875000
0;119;0.569555;206849.968750;207007.187500
0;120;0.536369;207611.687500;207770.921875
0;121;1.188052;208347.671875;208514.921875
0;122;0.607033;209719.234375;209845.687500
0;123;0.155440;210506.828125;210663.093750
0;124;0.289884;210838.640625;210912.078125
0;125;0.122605;211208.718750;211358.921875
0;126;3.035407;211505.171875;211658.984375
0;127;1.206193;214734.328125;214839.468750
0;128;0.923056;216094.968750;216226.937500
0;129;1.871285;217190.125000;217279.375000
0;130;0.030049;219159.078125;219266.625000
0;131;0.877698;219321.328125;219437.968750
0;132;3.308375;220328.890625;220391.859375
0;133;0.083962;223707.296875;223784.843750
0;134;0.829774;223886.968750;223988.906250
0;135;1.678702;224844.781250;224946.015625
0;136;0.509797;226633.046875;226734.453125
0;137;0.619285;227283.750000;227385.156250
0;138;1.257313;228020.031250;228148.281250
0;139;0.622650;229425.234375;229549.218750
0;140;1.744569;230183.187500;230283.890625
0;141;4.360661;232055.531250;232158.015625
0;142;1.435563;236542.609375;236644.281250
0;143;1.259420;238097.609375;238227.656250
0;144;0.559125;239507.562500;239694.687500
0;145;0.826140;240298.531250;240393.312500
0;146;1.668557;241231.515625;241369.859375
0;147;0.186736;243091.312500;243193.656250
0;148;3.523015;243396.421875;243503.578125
0;149;0.352681;247070.843750;247167.578125
0;150;0.132254;247543.437500;247694.484375
0;151;2.261606;247847.875000;247934.640625
0;152;0.537518;250210.218750;250345.312500
0;153;0.137720;250930.375000;251049.765625
0;154;1.183416;251209.593750;251300.671875
0;155;1.166903;252490.078125;252610.093750
0;156;2.050305;253832.187500;253891.890625
0;157;0.178177;255957.421875;256096.421875
0;158;2.404264;256301.203125;256387.921875
0;159;0.492484;258815.531250;258957.781250
0;160;0.656270;259502.609375;259598.421875
0;161;0.650736;260258.562500;260382.453125
0;162;1.796952;261051.859375;261153.593750
0;163;1.610445;262995.531250;263098.781250
0;164;6.099662;264750.437500;264963.000000
0;165;1.533518;271090.125000;271147.093750
0;166;0.367397;272693.593750;272787.343750
0;167;0.653347;273205.343750;273311.343750
0;168;1.325389;273988.531250;274144.343750
0;169;0.164447;275490.718750;275591.406250
0;170;0.659322;275756.500000;275823.312500
0;171;0.731187;276526.937500;276651.312500
0;172;0.575487;277397.937500;277491.968750
0;173;0.316551;278083.187500;278149.156250
0;174;0.456519;278492.343750;278595.718750
0;175;0.547412;279056.750000;279152.406250
0;176;0.314181;279752.656250;279858.000000
0;177;0.255643;280188.781250;280291.781250
0;178;0.852856;280563.593750;280668.156250
0;179;0.040727;281539.781250;281636.750000
0;180;0.255855;281685.531250;281791.312500
0;181;1.690970;282102.343750;282248.281250
0;182;0.055739;283950.000000;284105.312500
0;183;3.424347;284175.281250;284304.156250
0;184;0.927182;287773.281250;287829.343750
0;185;3.097564;288780.750000;288912.125000
0;186;0.070458;292036.312500;292180.093750
0;187;2.334542;292265.468750;292415.437500
0;188;1.392825;294775.250000;294881.406250
0;189;0.383977;296298.468750;296391.906250
0;190;2.454995;296801.250000;296890.281250
0;191;1.893212;299376.562500;299525.562500
0;192;0.318971;301462.343750;301538.218750
0;193;1.193503;301899.812500;302005.031250
0;194;1.636736;303238.718750;303348.218750
0;195;0.901514;304993.906250;305097.187500
0;196;2.397416;306020.468750;306092.718750
0;197;0.263165;308525.500000;308608.593750
0;198;1.464540;308886.656250;308963.093750
0;199;2.382674;310436.968750;310526.843750
0;200;0.136997;312950.156250;313054.187500
0;201;0.511612;313229.156250;313345.218750
0;202;0.369180;313892.437500;313981.343750
0;203;0.616812;314405.593750;314561.656250
0;204;0.111850;315187.781250;315331.156250
0;205;0.048839;315495.000000;315577.000000
0;206;0.128211;315678.125000;315776.468750
0;207;0.611707;315932.531250;316039.312500
0;208;1.390922;316677.093750;316879.812500
0;209;0.322071;318321.312500;318422.937500
0;210;0.814253;318793.906250;318896.250000
0;211;0.337247;319729.812500;319834.843750
0;212;0.471826;320187.156250;320338.593750
0;213;1.826757;320825.343750;320933.125000
0;214;2.185102;322761.375000;322909.437500
0;215;0.175693;325110.750000;325211.906250
0;216;0.253781;325449.250000;325503.656250
0;217;0.072751;325803.875000;325949.218750
0;218;0.939968;326027.437500;326109.718750
0;219;1.471426;327069.000000;327191.968750
0;220;1.896407;328694.343750;328765.531250
0;221;0.524948;330697.000000;330767.843750
0;222;0.226430;331306.531250;331426.718750
0;223;0.108806;331682.562500;331775.500000
0;224;0.960434;331934.250000;332035.843750
0;225;0.548462;333001.468750;333093.250000
0;226;2.530061;333673.187500;333824.062500
0;227;1.655627;336372.218750;336493.312500
0;228;1.794891;338153.750000;338263.031250
0;229;1.192808;340067.031250;340163.593750
0;230;0.019987;341398.906250;341558.625000
0;231;0.652557;341594.250000;341732.125000
0;232;0.415455;342420.968750;342513.468750
0;233;1.772465;342976.062500;343066.500000
0;234;2.805646;344873.875000;345025.468750
0;235;1.764923;347857.812500;347951.562500
0;236;0.006059;349730.062500;349804.156250
0;237;1.267573;349817.343750;349936.125000
0;238;1.891711;351249.843750;351353.812500
0;239;0.234876;353256.093750;353405.312500
0;240;0.448667;353660.437500;353814.000000
0;241;1.951008;354264.750000;354358.500000
0;242;5.408192;356337.500000;356408.656250
1;0;1.936077;61296.476563;61398.148438
1;1;0.069921;63374.144531;63525.460938
1;2;1.277930;63624.542969;63728.941406
1;3;6.970408;65039.035156;65182.359375
1;4;0.768285;72175.101563;72274.125000
1;5;0.210421;73073.593750;73172.421875
1;6;1.035092;73433.734375;73516.156250
1;7;0.636873;74602.023438;74688.218750
1;8;0.953623;75344.531250;75407.046875
1;9;1.160039;76360.226563;76441.757813
1;10;0.414720;77610.406250;77723.546875
1;11;0.146352;78148.015625;78241.695313
1;12;0.769501;78410.828125;78531.742188
1;13;1.924817;79335.953125;79487.726563
1;14;0.413595;81427.585938;81579.515625
1;15;0.731383;82016.179688;82188.960938
1;16;0.902581;82938.398438;83001.593750
1;17;0.971907;83927.617188;84051.164063
1;18;0.234751;85072.031250;85196.296875
1;19;0.795482;85439.367188;85556.554688
1;20;0.040832;86367.195313;86513.671875
1;21;1.679938;86568.531250;86696.835938
1;22;1.617141;88396.093750;88521.859375
1;23;0.175063;90158.820313;90231.820313
1;24;0.649039;90408.601563;90513.367188
1;25;0.606159;91182.296875;91343.640625
1;26;2.342137;92003.601563;92161.156250
1;27;1.761255;94542.132813;94627.828125
1;28;0.373697;96411.500000;96480.546875
1;29;0.338068;96907.992188;97042.632813
1;30;4.733968;97429.179688;97552.093750
1;31;0.562031;102314.992188;102416.375000
1;32;0.425392;102991.804688;103120.664063
1;33;2.309871;103571.570313;103753.742188
1;34;0.458860;106082.585938;106184.250000
1;35;1.652758;106668.656250;106770.328125
1;36;1.772801;108432.164063;108551.179688
1;37;1.750817;110333.468750;110415.593750
1;38;2.932254;112219.695313;112321.085938
1;39;1.368097;115259.695313;115395.617188
1;40;1.219235;116785.773438;116848.898438
1;41;1.969761;118113.531250;118293.492188
1;42;2.515095;120271.179688;120393.609375
1;43;0.836576;122912.046875;123039.195313
1;44;0.187094;123883.289063;123989.023438
1;45;0.187930;124199.101563;124287.242188
1;46;1.265980;124490.335938;124596.343750
1;47;0.963009;125889.226563;126012.812500
1;48;1.529735;127028.117188;127178.156250
1;49;0.290059;128725.476563;128857.625000
1;50;0.965752;129172.921875;129294.500000
1;51;0.567191;130274.187500;130367.023438
1;52;0.042470;130975.414063;131075.781250
1;53;0.250067;131148.234375;131262.093750
1;54;3.810130;131540.984375;131678.593750
1;55;3.796279;135525.859375;135616.562500
1;56;0.458758;139428.125000;139578.234375
1;57;1.969158;140060.531250;140162.656250
1;58;2.093128;142150.765625;142289.093750
1;59;2.027169;144406.421875;144508.093750
1;60;1.184400;146542.750000;146674.234375
1;61;0.926558;147896.843750;147987.062500
1;62;0.058072;148960.203125;149060.625000
1;63;0.915314;149162.890625;149241.812500
1;64;2.135577;150165.828125;150268.078125
1;65;2.097865;152417.625000;152518.375000
1;66;1.185978;154643.656250;154727.953125
1;67;0.174394;155937.046875;156062.765625
1;68;0.944474;156250.421875;156434.046875
1;69;0.302407;157400.078125;157474.765625
1;70;0.020568;157790.765625;157962.500000
1;71;4.574738;158009.515625;158120.703125
1;72;2.089757;162714.312500;162807.781250
1;73;0.694668;164940.968750;165094.312500
1;74;3.252734;165799.484375;165943.437500
1;75;0.074941;169198.312500;169305.296875
1;76;2.237475;169408.484375;169512.140625
1;77;0.002891;171806.828125;171965.046875
1;78;0.617577;172019.578125;172110.484375
1;79;1.737704;172746.390625;172847.140625
1;80;2.358058;174612.343750;174714.453125
1;81;0.270310;177115.843750;177307.343750
1;82;0.692649;177609.312500;177736.171875
1;83;0.358014;178433.609375;178494.015625
1;84;1.331229;178855.500000;178975.156250
1;85;1.603212;180354.578125;180449.437500
1;86;0.464888;182098.156250;182158.500000
1;87;0.627687;182639.734375;182730.937500
1;88;1.602491;183387.218750;183490.734375
1;89;0.316641;185120.218750;185199.906250
1;90;7.435550;185531.234375;185653.156250
1;91;1.511544;193107.109375;193246.296875
1;92;0.323827;194766.718750;194885.734375
1;93;1.611752;195246.375000;195400.687500
1;94;1.425703;197023.468750;197124.109375
1;95;0.016472;198596.859375;198685.703125
1;96;0.233048;198737.703125;198840.953125
1;97;0.691264;199099.218750;199205.359375
1;98;3.164637;199905.828125;200010.218750
1;99;3.393086;203208.312500;203358.140625
1;100;0.039161;206795.953125;206901.859375
1;101;1.128407;206956.109375;207059.656250
1;102;0.269881;208206.156250;208293.140625
1;103;4.150423;208624.312500;208785.015625
1;104;1.372180;212950.609375;213030.968750
1;105;0.835787;214433.093750;214531.140625
1;106;0.372095;215423.015625;215526.156250
1;107;0.002824;215937.062500;216063.781250
1;108;0.896270;216078.187500;216158.531250
1;109;0.500656;217085.265625;217279.375000
1;110;0.381837;217824.906250;217901.453125
1;111;1.129250;218324.484375;218422.234375
1;112;0.156059;219571.156250;219704.437500
1;113;1.581228;219876.906250;220027.578125
1;114;3.062781;221642.421875;221735.078125
1;115;1.000709;224844.734375;225000.140625
1;116;0.571134;226049.312500;226154.625000
1;117;0.108769;226735.968750;226842.203125
1;118;1.709077;227003.375000;227060.343750
1;119;1.080670;228798.328125;228908.531250
1;120;0.297645;230029.859375;230134.046875
1;121;2.375668;230442.796875;230588.046875
1;122;0.649221;232998.453125;233099.968750
1;123;2.552386;233783.234375;233934.187500
1;124;1.195890;236494.203125;236644.281250
1;125;2.091778;237855.515625;237925.218750
1;126;1.771624;240047.453125;240127.000000
1;127;0.157840;241912.328125;242012.187500
1;128;2.826053;242175.234375;242284.953125
1;129;1.235422;245114.562500;245237.531250
1;130;0.100168;246504.125000;246603.500000
1;131;0.342184;246724.718750;246845.093750
1;132;1.420928;247221.359375;247319.859375
1;133;0.120805;248753.531250;248862.906250
1;134;3.680806;249009.109375;249125.218750
1;135;0.150425;252825.218750;252894.593750
1;136;1.296537;253083.843750;253183.203125
1;137;0.696879;254504.281250;254582.250000
1;138;0.445592;255301.093750;255406.562500
1;139;2.012638;255865.906250;255941.843750
1;140;0.719696;257958.609375;258064.718750
1;141;0.269752;258815.546875;258957.781250
1;142;0.128626;259239.031250;259341.765625
1;143;0.507558;259502.609375;259656.078125
1;144;0.809477;260212.953125;260347.218750
1;145;0.882930;261207.859375;261307.062500
1;146;1.282983;262208.093750;262316.187500
1;147;0.042610;263644.437500;263786.406250
1;148;2.226494;263840.406250;263945.718750
1;149;1.630954;266192.906250;266286.687500
1;150;0.368007;267928.625000;268068.125000
1;151;0.454132;268474.718750;268668.968750
1;152;0.126176;269154.531250;269291.906250
1;153;0.589683;269427.593750;269519.718750
1;154;2.605236;270137.343750;270242.093750
1;155;2.676706;272887.125000;273008.562500
1;156;1.851232;275696.781250;275817.125000
1;157;1.617580;277678.531250;277731.656250
1;158;0.185782;279356.218750;279480.187500
1;159;0.026158;279705.687500;279806.750000
1;160;0.755802;279858.000000;279925.250000
1;161;2.496425;280710.062500;280824.312500
1;162;0.948920;283341.593750;283491.625000
1;163;0.511505;284462.656250;284616.687500
1;164;0.852346;285159.062500;285304.312500
1;165;1.327968;286199.625000;286320.031250
1;166;1.722815;287648.531250;287726.468750
1;167;0.991080;289461.093750;289590.562500
1;168;0.077567;290598.937500;290702.968750
1;169;0.234751;290790.843750;290932.250000
1;170;0.113114;291211.218750;291319.875000
1;171;0.380271;291463.531250;291587.156250
1;172;0.303601;291983.437500;292085.437500
1;173;0.758876;292415.406250;292568.781250
1;174;1.828525;293374.250000;293447.125000
1;175;3.080311;295305.187500;295383.500000
1;176;2.694448;298508.625000;298602.562500
1;177;1.486364;301306.062500;301386.875000
1;178;0.003261;302917.281250;303021.250000
1;179;0.751672;303040.531250;303118.781250
1;180;0.184709;303900.031250;304051.937500
1;181;0.492589;304243.812500;304341.906250
1;182;2.648751;304868.968750;304991.812500
1;183;0.102598;307661.218750;307758.625000
1;184;0.959229;307869.187500;308024.875000
1;185;4.899816;308994.468750;309123.625000
1;186;1.284385;314032.718750;314087.062500
1;187;1.017174;315392.968750;315495.343750
1;188;4.559801;316526.437500;316591.937500
1;189;0.661892;321198.125000;321303.812500
1;190;1.608704;322000.156250;322150.875000
1;191;0.774512;323795.656250;323895.937500
1;192;0.243429;324687.062500;324839.718750
1;193;0.024028;325110.750000;325246.062500
1;194;0.758474;325277.281250;325400.218750
1;195;1.628443;326197.062500;326298.875000
1;196;1.373817;327944.218750;328015.281250
1;197;0.706855;329404.093750;329553.406250
1;198;0.426629;330305.156250;330391.937500
1;199;0.317581;330869.500000;330949.750000
1;200;3.625051;331306.531250;331426.718750
1;201;0.094776;335100.843750;335192.000000
1;202;0.226553;335294.031250;335434.593750
1;203;0.384786;335691.812500;335827.781250
1;204;1.702903;336231.593750;336335.000000
1;205;0.137111;338059.875000;338119.156250
1;206;0.592038;338275.656250;338403.687500
1;207;0.034544;339008.500000;339153.781250
1;208;0.021355;339205.875000;339358.093750
1;209;3.385044;339403.843750;339481.968750
1;210;1.571379;342875.031250;342976.062500
1;211;0.094703;344594.750000;344716.843750
1;212;1.230171;344873.937500;345025.468750
1;213;0.533530;346296.281250;346401.656250
1;214;1.996234;346951.531250;347076.656250
1;215;0.132141;349110.156250;349230.312500
1;216;1.332581;349390.593750;349493.875000
1;217;0.274438;350849.781250;350951.875000
1;218;1.307833;351249.750000;351353.843750
1;219;0.020876;352692.000000;352802.875000
1;220;1.725551;352842.812500;352949.343750
1;221;1.715765;354720.125000;354840.812500
1;222;1.357898;356590.531250;356686.875000
1;223;0.139700;358076.906250;358196.281250
1;224;0.190083;358350.031250;358493.750000
1;225;0.576450;358722.875000;358873.000000
1;226;0.814886;359467.656250;359567.937500
2;0;0.315254;60635.472656;60708.628906
2;1;2.964083;61030.515625;61140.148438
2;2;0.524354;64124.542969;64208.500000
2;3;2.369284;64741.781250;64840.808594
2;4;0.442174;67220.875000;67324.515625
2;5;0.135477;67829.000000;67941.742188
2;6;2.106033;68078.156250;68183.617188
2;7;0.679309;70299.203125;70405.164063
2;8;0.570288;71094.125000;71158.414063
2;9;0.114529;71735.593750;71837.710938
2;10;0.651161;71962.273438;72146.140625
2;11;0.968663;72839.398438;72984.390625
2;12;1.314356;73970.406250;74023.320313
2;13;0.061262;75344.500000;75445.890625
2;14;0.950990;75547.703125;75650.085938
2;15;1.331116;76649.359375;76755.085938
2;16;0.382170;78095.937500;78250.125000
2;17;4.418760;78680.039063;78782.226563
2;18;4.827200;83210.273438;83314.148438
2;19;2.275067;88150.218750;88291.734375
2;20;1.186471;90612.851563;90714.601563
2;21;0.010185;91949.890625;92054.867188
2;22;0.261546;92109.476563;92214.445313
2;23;0.283349;92526.062500;92596.320313
2;24;1.295883;92908.562500;93002.656250
2;25;0.146276;94306.375000;94440.351563
2;26;1.567743;94627.851563;94733.656250
2;27;0.415014;96361.945313;96532.750000
2;28;0.001781;96956.773438;97058.382813
2;29;0.234294;97081.179688;97228.953125
2;30;0.643602;97471.882813;97600.984375
2;31;4.932042;98266.906250;98369.195313
2;32;1.193105;103318.781250;103417.976563
2;33;0.975243;104638.195313;104809.320313
2;34;2.018091;105793.273438;105910.234375
2;35;2.422635;107941.695313;108062.765625
2;36;0.156059;110502.335938;110611.906250
2;37;0.401681;110777.109375;110899.539063
2;38;0.491434;111305.695313;111476.351563
2;39;0.148233;112018.429688;112171.234375
2;40;0.947727;112364.085938;112473.375000
2;41;2.243652;113426.687500;113528.125000
2;42;2.273475;115801.914063;115904.046875
2;43;0.328976;118218.781250;118315.789063
2;44;0.398493;118677.234375;118729.281250
2;45;2.575174;119149.203125;119239.773438
2;46;0.527223;121860.234375;121966.820313
2;47;0.198856;122505.750000;122632.414063
2;48;0.826709;122866.281250;122989.257813
2;49;1.315798;123833.828125;123989.023438
2;50;1.285033;125323.125000;125434.867188
2;51;2.482227;126724.984375;126824.039063
2;52;0.246281;129348.312500;129454.976563
2;53;1.055146;129712.640625;129767.554688
2;54;0.901895;130834.773438;130938.289063
2;55;0.108028;131885.812500;131993.828125
2;56;0.111961;132137.609375;132264.468750
2;57;1.308274;132382.875000;132445.031250
2;58;0.393489;133757.171875;133898.828125
2;59;0.115386;134342.953125;134467.765625
2;60;2.570301;134588.796875;134665.375000
2;61;0.332422;137241.734375;137350.796875
2;62;0.351248;137726.031250;137827.906250
2;63;0.404150;138180.218750;138288.671875
2;64;0.784399;138713.890625;138832.640625
2;65;2.900850;139631.718750;139759.500000
2;66;0.354904;142685.750000;142785.296875
2;67;2.370442;143154.078125;143304.687500
2;68;0.287048;145694.984375;145880.578125
2;69;1.865231;146229.109375;146320.812500
2;70;0.360247;148221.953125;148404.421875
2;71;0.634659;148774.281250;148960.171875
2;72;0.200910;149635.046875;149774.265625
2;73;0.423072;149993.109375;150116.640625
2;74;0.723060;150571.015625;150670.687500
2;75;1.464413;151410.875000;151560.656250
2;76;0.655295;153045.093750;153145.875000
2;77;0.369086;153811.453125;153931.906250
2;78;0.176481;154327.625000;154457.156250
2;79;0.057577;154643.656250;154779.890625
2;80;0.858849;154860.640625;155008.828125
2;81;3.141043;155885.140625;156062.765625
2;82;0.255855;159229.468750;159361.234375
2;83;0.321127;159648.296875;159791.000000
2;84;0.510491;160128.906250;160276.218750
2;85;0.596071;160806.484375;160925.187500
2;86;0.083962;161563.343750;161651.718750
2;87;0.270010;161780.921875;161931.796875
2;88;0.679371;162213.140625;162314.718750
2;89;0.233671;163024.281250;163130.812500
2;90;1.184499;163407.796875;163514.453125
2;91;1.178112;164731.218750;164868.140625
2;92;1.849427;166088.500000;166197.531250
2;93;0.431886;168089.703125;168192.765625
2;94;0.061546;168663.125000;168769.078125
2;95;3.774268;168842.734375;168943.468750
2;96;1.540578;172745.468750;172846.578125
2;97;1.897725;174403.406250;174555.000000
2;98;1.960744;176512.718750;176707.296875
2;99;0.217189;178697.328125;178801.875000
2;100;0.636573;179043.062500;179141.796875
2;101;3.278879;179806.734375;179912.593750
2;102;0.667729;183225.218750;183352.515625
2;103;1.039575;184035.531250;184139.484375
2;104;0.364354;185215.578125;185325.796875
2;105;2.241074;185699.968750;185793.750000
2;106;1.543032;188045.921875;188198.812500
2;107;0.425788;189785.828125;189860.125000
2;108;3.918192;190336.859375;190447.718750
2;109;0.616871;194373.531250;194450.890625
2;110;3.050351;195091.593750;195192.156250
2;111;3.086402;198265.109375;198385.875000
2;112;0.460032;201529.781250;201605.250000
2;113;0.644989;202122.640625;202229.046875
2;114;0.129532;202905.031250;203005.875000
2;115;5.459801;203154.953125;203259.453125
2;116;1.690970;208733.656250;208889.625000
2;117;0.432035;210608.875000;210682.500000
2;118;1.620652;211155.781250;211259.140625
2;119;0.388412;212898.750000;212975.187500
2;120;0.637891;213390.500000;213491.875000
2;121;0.551007;214184.515625;214288.640625
2;122;0.300950;214845.593750;215031.453125
2;123;0.819756;215371.625000;215526.140625
2;124;2.242104;216385.578125;216468.843750
2;125;1.416904;218719.125000;218862.187500
2;126;0.794722;220287.875000;220412.890625
2;127;0.840822;221236.109375;221328.718750
2;128;0.652375;222195.593750;222344.468750
2;129;2.123017;223003.703125;223141.437500
2;130;0.758809;225284.890625;225437.671875
2;131;0.890145;226211.312500;226342.921875
2;132;0.206687;227283.812500;227444.218750
2;133;0.279404;227666.578125;227798.187500
2;134;0.087809;228099.453125;228277.875000
2;135;1.931792;228381.000000;228503.234375
2;136;0.147427;230442.796875;230588.046875
2;137;1.193900;230735.984375;230845.828125
2;138;0.018040;232055.578125;232161.703125
2;139;1.696293;232215.171875;232318.359375
2;140;0.401149;234033.281250;234138.937500
2;141;1.697549;234587.937500;234732.765625
2;142;0.177151;236443.515625;236542.593750
2;143;0.526681;236746.312500;236861.625000
2;144;0.032605;237398.765625;237481.968750
2;145;1.146344;237518.390625;237618.562500
2;146;1.835983;238769.406250;238914.718750
2;147;1.090940;240794.328125;240909.015625
2;148;1.150253;242012.203125;242175.265625
2;149;0.689629;243347.578125;243480.109375
2;150;0.013987;244210.578125;244299.984375
2;151;9.465960;244351.031250;244499.781250
2;152;1.687851;253972.843750;254033.765625
2;153;1.793690;255738.703125;255865.906250
2;154;0.374641;257685.218750;257790.234375
2;155;1.362754;258195.546875;258299.906250
2;156;1.776509;259711.375000;259849.359375
2;157;0.020534;261661.171875;261765.562500
2;158;1.421661;261801.796875;261896.859375
2;159;0.858117;263348.875000;263452.718750
2;160;1.480416;264352.281250;264508.562500
2;161;0.445189;266001.000000;266055.687500
2;162;0.127118;266541.218750;266625.312500
2;163;0.330652;266800.093750;266887.562500
2;164;0.616577;267262.593750;267317.187500
2;165;0.527223;267980.281250;268119.812500
2;166;1.244438;268668.968750;268719.406250
2;167;0.297953;269980.250000;270137.343750
2;168;5.642251;270479.625000;270584.718750
2;169;0.896270;276242.562500;276398.250000
2;170;0.633942;277307.531250;277397.937500
2;171;0.511933;278083.218750;278236.187500
2;172;0.714799;278800.375000;278897.375000
2;173;0.027740;279652.281250;279752.218750
2;174;0.820888;279806.750000;279962.031250
2;175;2.450314;280824.343750;280930.718750
2;176;1.766762;283392.281250;283497.156250
2;177;1.393302;285304.312500;285406.500000
2;178;0.914697;286808.625000;286912.312500
