
HORA INICIO DE MEDICION:  Mon Oct 10 10:18:20 2022

HORA FIN DE MEDICION: Mon Oct 10 10:20:20 2022
 

Parametros del experimento: 
Nº Usuarios: 5; Tpo. Reflex (seg): 1.100000; IP servidor: 192.168.203.238; Transitorio (seg): 60; Medicion (seg): 120 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
0;61;1.826403;125069.125000;125167.398438
0;62;1.438290;127023.734375;127142.804688
0;63;4.066091;128603.679688;128726.109375
0;64;0.487924;132833.468750;132931.812500
0;65;3.273600;133428.468750;133541.875000
0;66;0.187134;136835.406250;136931.265625
0;67;0.753801;137133.250000;137232.046875
0;68;0.541355;137991.484375;138086.328125
0;69;0.096974;138647.765625;138800.187500
0;70;0.059347;138902.171875;139049.031250
0;71;3.375614;139159.343750;139257.234375
0;72;0.600756;142663.828125;142765.625000
0;73;0.314941;143383.234375;143492.031250
0;74;0.477355;143828.984375;143968.140625
0;75;3.224045;144460.890625;144559.875000
0;76;3.339382;147831.718750;147982.218750
0;77;0.922202;151352.281250;151488.531250
0;78;0.441121;152461.359375;152560.484375
0;79;0.244938;153018.671875;153164.968750
0;80;1.181841;153416.593750;153564.031250
0;81;3.641483;154774.640625;154875.265625
0;82;2.160181;158556.359375;158649.890625
0;83;1.218422;160848.937500;160947.062500
0;84;0.652983;162176.468750;162275.265625
0;85;2.319507;162931.671875;163078.375000
0;86;1.074947;165415.828125;165510.046875
0;87;1.654569;166634.390625;166728.718750
0;88;0.166047;168397.984375;168525.937500
0;89;0.116803;168729.125000;168827.515625
0;90;0.011067;168979.250000;169072.921875
0;91;1.025499;169126.234375;169248.796875
0;92;0.318881;170291.781250;170404.625000
0;93;0.380888;170736.187500;170807.421875
0;94;2.527719;171205.625000;171352.609375
0;95;0.575600;173896.140625;173995.281250
0;96;2.044691;174605.984375;174704.203125
0;97;0.416680;176777.687500;176902.500000
0;98;0.079695;177332.281250;177418.484375
0;99;0.338799;177522.937500;177645.109375
0;100;2.683230;177995.703125;178152.343750
1;0;1.936077;61248.906250;61374.789063
1;1;0.069921;63317.847656;63422.722656
1;2;1.277930;63514.808594;63614.531250
1;3;6.970408;64905.800781;65053.335938
1;4;0.768285;72072.765625;72177.507813
1;5;0.210421;72987.765625;73086.734375
1;6;1.035092;73303.812500;73459.242188
1;7;0.636873;74542.992188;74616.492188
1;8;0.953623;75297.375000;75357.101563
1;9;1.160039;76319.539063;76453.421875
1;10;0.414720;77633.429688;77735.054688
1;11;0.146352;78196.234375;78331.523438
1;12;0.769501;78485.390625;78608.117188
1;13;1.924817;79391.453125;79494.976563
1;14;0.413595;81454.210938;81566.781250
1;15;0.731383;81985.617188;82087.453125
1;16;0.902581;82845.242188;82899.359375
1;17;0.971907;83814.554688;83907.601563
1;18;0.234751;84897.921875;85058.789063
1;19;0.795482;85316.953125;85467.265625
1;20;0.040832;86274.031250;86423.437500
1;21;1.679938;86477.523438;86579.531250
1;22;1.617141;88267.453125;88365.039063
1;23;0.175063;90002.695313;90142.601563
1;24;0.649039;90345.765625;90501.351563
1;25;0.606159;91187.625000;91336.984375
1;26;2.342137;91986.609375;92047.039063
1;27;1.761255;94415.585938;94543.664063
1;28;0.373697;96330.593750;96455.765625
1;29;0.338068;96865.171875;96992.406250
1;30;4.733968;97359.492188;97445.023438
1;31;0.562031;102190.812500;102300.195313
1;32;0.425392;102865.929688;103028.820313
1;33;2.309871;103467.117188;103535.851563
1;34;0.458860;105864.601563;106033.617188
1;35;1.652758;106519.078125;106617.070313
1;36;1.772801;108275.804688;108375.359375
1;37;1.750817;110186.937500;110284.882813
1;38;2.932254;112042.195313;112112.718750
1;39;1.368097;115068.296875;115176.617188
1;40;1.219235;116574.359375;116666.890625
1;41;1.969761;117923.773438;118009.085938
1;42;2.515095;120001.664063;120130.171875
1;43;0.836576;122655.945313;122761.546875
