"(PDH-CSV 4.0) (Hora de verano romance)(-120)","\\DESKTOP-OC6VVU5\Disco físico(_Total)\% de tiempo de disco","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Longitud promedio de la cola de disco","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Promedio de bytes de disco/transferencia","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Promedio de segundos de disco/transferencia","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Transferencias de disco/s","\\DESKTOP-OC6VVU5\Interfaz de red(Intel[R] Ethernet Connection [7] I219-V)\Ancho de banda actual","\\DESKTOP-OC6VVU5\Interfaz de red(Intel[R] Ethernet Connection [7] I219-V)\Total de bytes/s","\\DESKTOP-OC6VVU5\Memoria\Bytes de caché","\\DESKTOP-OC6VVU5\Memoria\Bytes disponibles","\\DESKTOP-OC6VVU5\Memoria\Entrada de páginas/s","\\DESKTOP-OC6VVU5\Memoria\Páginas/s","\\DESKTOP-OC6VVU5\Procesador(_Total)\% de tiempo de procesador","\\DESKTOP-OC6VVU5\Sistema\Cambios de contexto/s","\\DESKTOP-OC6VVU5\Sistema\Llamadas al sistema/s"
"09/19/2022 22:47:44.124"," "," "," "," "," ","1000000000"," ","526262272","26497970176"," "," "," "," "," "
"09/19/2022 22:47:45.133","0.14502225058795759072","0.0072513112308441873832","66205.538461538468255","0.00056143846153846157024","12.917856641402982731","1000000000","113.27966593230308945","523857920","26492018688","0","0","10.998313819526629231","10915.588861985521362","97259.536334403164801"
"09/19/2022 22:47:46.137","0.012155684022758230997","0.00060788383789219641549","46421.333333333335759","0.0002033666666666666858","2.9887580853378103996","1000000000","106.5990383770485721","523857920","26494824448","0","0","8.1473671436045549399","19841.3686758626136","119733.63390941313992"
"09/19/2022 22:47:47.137","0.029941873775457338025","0.0014969937159055033467","8228.571428571429351","0.0001069571428571428626","13.997746362835583156","1000000000","0","523153408","26493026304","8.9985512332514456801","8.9985512332514456801","13.565128424145688868","15545.49717495483128","89906.525049467032659"
"09/19/2022 22:47:48.140","0.10301392797783270883","0.0051506963988916347474","65811.69230769231217","0.00039719230769230765574","12.968128231246067728","1000000000","113.72050910477321395","522256384","26492858368","0","0","10.638794085661862354","11993.523517251651356","74594.668682778341463"
"09/19/2022 22:47:49.139","0.066912609950016174731","0.0033456304975008083896","26543.157894736843446","0.00017597368421052632056","19.011250858257916718","1000000000","0","522448896","26482569216","1.0005921504346273476","1.0005921504346273476","9.3172532268548593493","12967.67426963276921","54948.518533267990279"
"09/19/2022 22:47:50.131","2.6978040510911598382","0.1348904041675831611","8060.984757505773814","6.1806558891454963932e-005","2182.0549414221554798","1000000000","0","547950592","26454183936","90.708981398611555846","90.708981398611555846","51.696886106987570031","173171.50851051820791","289511.82441966410261"
"09/19/2022 22:47:51.123","5.9161123914076307884","0.29580521634502221495","7905.0821256038643696","9.4505346215780996642e-005","3130.6939180548683908","1000000000","588.8326080979204562","552304640","26452529152","205.68810282872564699","205.68810282872564699","57.472325383510160179","191041.89997730372124","303082.42779314110521"
"09/19/2022 22:47:52.131","3.6780652462660539115","0.18390346082450834131","7833.4457831325298685","6.9760052710843376694e-005","2636.0801963879744108","1000000000","823.77506137124203178","537972736","26466353152","143.91251072148205026","143.91251072148205026","57.868061115247868997","194158.81946483204956","303335.8125985180377"
"09/19/2022 22:47:53.136","2.0323930743370648422","0.10161955421363301488","7983.1990231990230313","6.2348534798534795956e-005","1629.6157897234520533","1000000000","394.96792949951799301","519843840","26489745408","50.73895315988769994","50.73895315988769994","34.182769106956612859","92985.598394818502129","183196.47246879531303"
"09/19/2022 22:47:54.137","0.0061045968213534205007","0.00030532975263594192223","6144","0.00015280000000000000071","1.9980938184971539506","1000000000","626.40241209885778062","518733824","26491441152","0","0","3.9912273646595441967","4980.2488426041563798","40407.45129146794352"
"09/19/2022 22:47:55.137","0.17849697454372365213","0.008924648898499316918","11851.851851851852189","0.00016541296296296298515","53.96260930801047806","1000000000","0","518692864","26491904000","0","0","9.9730101384083447158","8950.7979920712932653","91123.860277213912923"
