
HORA INICIO DE MEDICION:  Mon Oct  3 09:30:53 2022

HORA FIN DE MEDICION: Mon Oct  3 09:35:53 2022
 

Parametros del experimento: 
Nº Usuarios: 90; Tpo. Reflex (seg): 1.250000; IP servidor: 192.168.203.238; Transitorio (seg): 0; Medicion (seg): 300 
N. usu.; N. pet.; Tpo Reflex(Seg); Tpo. Ini.(mseg); Tpo. Fin(mseg)
0;129;2.454751;188539.921875;188678.687500
0;130;1.384570;191132.953125;191322.406250
0;131;0.742026;192707.125000;192974.000000
0;132;2.635803;193716.453125;194121.015625
0;133;1.221531;196756.390625;197243.125000
0;134;1.880192;198465.312500;198575.984375
0;135;0.188689;200456.578125;200598.953125
0;136;0.132731;200787.875000;200897.171875
0;137;0.012576;201030.125000;201078.296875
0;138;1.165340;201090.875000;201176.656250
0;139;0.362365;202342.015625;202949.187500
0;140;0.432827;203312.000000;203519.140625
0;141;2.872408;203952.281250;204134.906250
0;142;0.654091;207007.562500;207293.828125
0;143;2.323512;207948.921875;208287.000000
0;144;0.473500;210610.562500;210908.140625
0;145;0.090562;211381.812500;211510.875000
0;146;0.384998;211601.828125;211694.078125
0;147;3.049125;212079.109375;212209.515625
0;148;3.525709;215259.343750;215914.078125
0;149;0.711932;219439.875000;220013.937500
0;150;0.369779;220726.046875;220985.531250
0;151;0.409954;221355.484375;221577.984375
0;152;0.057415;221987.500000;222074.515625
0;153;2.227891;222131.671875;222204.578125
0;154;3.797137;224432.500000;224818.640625
0;155;0.774137;228616.687500;228892.859375
0;156;2.671502;229667.187500;230210.781250
0;157;1.115193;232882.828125;233082.515625
0;158;1.168834;234198.515625;234446.625000
0;159;0.823058;235615.234375;235981.093750
0;160;0.922571;236804.875000;237138.296875
0;161;1.080308;238061.109375;238191.140625
0;162;2.615544;239271.984375;239596.140625
0;163;0.124233;242212.031250;242334.359375
0;164;0.072523;242459.093750;242555.375000
0;165;4.329693;242628.250000;242809.812500
0;166;0.647222;247139.062500;247490.796875
0;167;0.609510;248138.265625;248260.250000
0;168;1.350059;248870.484375;249167.140625
0;169;0.689811;250517.812500;250787.875000
0;170;0.176636;251477.687500;251714.343750
0;171;0.329413;251891.062500;251935.921875
0;172;0.139324;252265.437500;252385.109375
0;173;3.449326;252524.343750;252639.734375
0;174;1.370674;256089.109375;256481.750000
0;175;1.048928;257852.859375;258334.437500
0;176;2.126461;259383.218750;259635.406250
0;177;0.034147;261762.031250;262104.625000
0;178;0.997385;262139.640625;262484.687500
0;179;3.759516;263482.250000;263849.062500
0;180;0.095411;267608.625000;267672.968750
0;181;0.942925;267769.125000;267836.718750
0;182;1.907616;268779.375000;269053.312500
0;183;0.579314;270960.906250;271033.875000
0;184;0.703733;271613.500000;271726.000000
0;185;1.428764;272429.968750;272528.250000
0;186;0.707557;273956.687500;274184.781250
0;187;1.982465;274892.937500;275021.218750
0;188;4.955297;277003.968750;277063.000000
0;189;1.631322;282018.468750;282084.218750
0;190;1.431159;283715.343750;283852.750000
0;191;0.635370;285284.875000;285408.093750
0;192;0.938796;286043.250000;286344.968750
0;193;1.896087;287283.656250;287588.000000
0;194;0.212200;289484.750000;289753.062500
0;195;4.003426;289965.343750;290659.468750
0;196;0.400774;294663.156250;294977.562500
0;197;0.150289;295377.843750;295556.093750
0;198;2.570007;295706.531250;295786.500000
0;199;0.610815;298357.343750;298691.218750
0;200;0.156500;299301.718750;299342.968750
0;201;1.344790;299499.500000;299553.718750
1;0;5.308218;14.268606;1660.907349
1;1;0.785098;6970.037109;7219.781738
1;2;0.616362;8005.683594;8371.521484
1;3;5.875105;8988.477539;9250.161133
1;4;0.247038;15125.943359;15451.729492
1;5;2.156506;15699.514648;16085.263672
1;6;0.289493;18241.783203;18979.562500
1;7;2.054560;19269.853516;19830.205078
1;8;0.228535;21884.695313;22090.927734
1;9;2.231070;22319.714844;22394.921875
1;10;0.674863;24626.996094;24809.625000
1;11;4.190340;25484.669922;25836.404297
1;12;1.907792;30027.250000;30266.562500
1;13;0.514676;32174.191406;32851.718750
1;14;4.667556;33365.980469;33632.058594
1;15;1.388618;38299.367188;38631.414063
1;16;1.486549;40020.316406;40398.000000
1;17;4.619021;41884.386719;42160.449219
1;18;0.953924;46779.644531;46928.957031
1;19;1.933683;47882.488281;48072.500000
1;20;0.586551;50005.710938;50463.500000
1;21;1.365432;51050.320313;51414.742188
1;22;2.410418;52780.703125;52834.730469
1;23;3.805119;55244.953125;55636.941406
1;24;1.181040;59443.011719;59786.761719
1;25;0.662294;60968.644531;61449.878906
1;26;0.412286;62113.019531;62788.050781
1;27;1.032700;63200.632813;63271.371094
1;28;0.743546;64304.117188;64338.398438
1;29;2.845736;65082.406250;65284.750000
1;30;2.264239;68130.257813;68209.007813
1;31;2.263072;70474.148438;70662.710938
1;32;2.419635;72926.406250;73342.960938
1;33;2.200088;75762.875000;76269.500000
1;34;0.079456;78469.976563;78884.593750
1;35;1.452193;78964.164063;79261.328125
1;36;7.920918;80714.351563;80946.132813
1;37;0.873051;88866.781250;89227.171875
1;38;0.239114;90101.164063;90181.562500
1;39;1.176241;90421.398438;90470.304688
1;40;0.723719;91646.882813;91869.203125
1;41;1.083662;92593.351563;92813.835938
1;42;1.318226;93897.070313;94288.695313
1;43;0.471273;95607.750000;95680.460938
1;44;0.166309;96152.585938;96228.984375
1;45;0.874432;96395.289063;96473.492188
1;46;2.187292;97348.375000;97637.640625
1;47;0.469994;99824.890625;100278.781250
1;48;0.831117;100748.179688;101178.992188
1;49;1.025661;102010.531250;102309.296875
1;50;1.104440;103334.789063;103382.976563
1;51;0.266762;104487.445313;104646.382813
1;52;0.903957;104913.304688;105493.585938
1;53;0.046400;106397.023438;106493.765625
1;54;1.909021;106540.445313;106632.601563
1;55;1.837661;108542.789063;108882.828125
1;56;0.198935;110720.585938;111211.476563
1;57;0.737544;111410.351563;111576.554688
1;58;0.688817;112314.187500;112457.984375
1;59;2.661519;113146.187500;113411.750000
1;60;2.001426;116073.156250;116374.929688
1;61;0.424656;118377.023438;118431.281250
1;62;0.384168;118856.320313;119198.757813
1;63;5.379509;119583.554688;119651.328125
1;64;0.638672;125030.757813;125405.117188
1;65;0.483400;126043.484375;126240.843750
1;66;2.624854;126724.398438;127052.664063
1;67;0.521432;129677.585938;129787.375000
1;68;1.878134;130309.601563;130671.210938
1;69;2.014547;132549.937500;132617.734375
1;70;1.989565;134632.796875;134924.406250
1;71;3.332107;136914.312500;137179.890625
1;72;1.554656;140512.296875;140818.640625
1;73;1.385494;142373.640625;142828.656250
1;74;2.238365;144214.437500;144472.265625
1;75;2.858062;146710.984375;146976.265625
1;76;0.950655;149834.671875;149981.062500
1;77;0.212607;150931.359375;151151.093750
1;78;0.213557;151364.078125;151497.078125
1;79;1.438613;151710.718750;151799.937500
1;80;1.094328;153238.328125;153860.640625
1;81;1.738335;154955.562500;155316.765625
1;82;0.329612;157055.718750;157193.937500
1;83;1.097445;157524.093750;157640.828125
1;84;0.644536;158738.312500;159227.031250
1;85;0.048262;159871.250000;160012.453125
1;86;0.284167;160061.171875;160163.234375
1;87;4.329693;160448.359375;160542.640625
1;88;4.313954;164872.640625;164930.484375
1;89;0.521316;169243.718750;169305.046875
1;90;2.237679;169827.046875;170243.859375
1;91;2.378554;172481.609375;172557.328125
1;92;2.303601;174935.718750;175070.546875
1;93;1.345910;177373.765625;177449.656250
1;94;1.052907;178795.359375;179240.281250
1;95;0.065991;180292.562500;180413.218750
1;96;1.040130;180478.671875;180641.843750
1;97;2.426792;181682.890625;181902.390625
1;98;2.383937;184328.593750;184401.421875
1;99;1.347702;186784.640625;187214.000000
1;100;0.198175;188562.000000;188679.078125
1;101;1.073266;188877.671875;189196.546875
1;102;0.343644;190270.375000;190342.906250
1;103;0.023373;190686.796875;190893.125000
1;104;5.198565;190916.406250;191041.656250
1;105;2.374723;196239.828125;196386.671875
1;106;0.789395;198761.781250;198928.359375
1;107;3.696288;199718.421875;199858.937500
1;108;0.085160;203555.921875;203883.140625
1;109;2.542585;203968.312500;204188.390625
1;110;0.003285;206731.031250;206977.203125
1;111;0.701792;206980.625000;207176.062500
1;112;1.974664;207878.156250;208205.421875
1;113;2.679611;210180.000000;210517.187500
1;114;0.307171;213196.515625;213524.078125
1;115;0.787101;213831.671875;214109.968750
1;116;0.406834;214897.781250;215068.156250
1;117;1.512760;215475.265625;215922.562500
1;118;1.821831;217435.515625;217692.156250
1;119;0.528282;219513.359375;220013.484375
1;120;0.713281;220542.015625;220598.687500
1;121;1.821012;221312.234375;221482.046875
1;122;0.359819;223303.375000;223478.734375
1;123;8.449489;223838.734375;223954.859375
1;124;1.717663;232404.781250;232715.562500
1;125;0.367985;234433.125000;234524.765625
1;126;1.831536;234891.968750;234972.312500
1;127;1.620117;236804.015625;237081.671875
1;128;0.018718;238702.187500;238853.625000
1;129;0.264828;238872.296875;238941.812500
1;130;0.785527;239206.671875;239395.000000
1;131;3.596178;240180.593750;240562.546875
1;132;3.855779;244159.734375;244324.953125
1;133;0.044501;248180.953125;248267.000000
1;134;1.282280;248311.921875;248380.640625
1;135;0.306683;249662.906250;249915.171875
1;136;4.716390;250221.453125;250524.375000
1;137;1.559296;255240.562500;255473.343750
1;138;0.949757;257033.265625;257157.750000
1;139;0.422835;258107.218750;258523.468750
1;140;0.003209;258945.781250;259203.609375
1;141;1.018488;259206.921875;259491.421875
1;142;0.568928;260510.484375;260583.906250
1;143;0.433906;261152.109375;261531.609375
1;144;1.283238;261965.562500;262396.500000
1;145;0.177339;263679.718750;264356.906250
1;146;1.796850;264534.750000;264937.500000
1;147;3.480433;266734.281250;267138.718750
1;148;1.137169;270619.500000;270684.750000
1;149;0.649016;271821.937500;272233.375000
1;150;0.123601;272882.687500;272946.343750
1;151;1.942133;273070.187500;273156.750000
1;152;1.228035;275099.875000;275212.875000
1;153;0.338233;276441.156250;276521.718750
1;154;2.699622;276860.062500;277003.031250
1;155;0.737751;279702.656250;279874.156250
1;156;2.900439;280612.062500;280838.781250
1;157;1.358966;283739.562500;284079.125000
1;158;2.377020;285437.687500;285695.406250
1;159;2.013210;288073.250000;288233.281250
1;160;0.179363;290246.812500;290708.093750
1;161;3.211424;290888.187500;291427.937500
1;162;1.403889;294639.812500;294977.937500
1;163;0.113827;296381.312500;296649.156250
1;164;0.388846;296763.125000;297071.781250
1;165;1.614691;297460.968750;297666.468750
1;166;0.137278;299280.718750;299337.718750
1;167;4.182734;299475.250000;299582.437500
