"(PDH-CSV 4.0) (Hora de verano romance)(-120)","\\DESKTOP-OC6VVU5\Disco físico(_Total)\% de tiempo de disco","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Longitud promedio de la cola de disco","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Promedio de bytes de disco/transferencia","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Promedio de segundos de disco/transferencia","\\DESKTOP-OC6VVU5\Disco físico(_Total)\Transferencias de disco/s","\\DESKTOP-OC6VVU5\Interfaz de red(Intel[R] Ethernet Connection [7] I219-V)\Ancho de banda actual","\\DESKTOP-OC6VVU5\Interfaz de red(Intel[R] Ethernet Connection [7] I219-V)\Total de bytes/s","\\DESKTOP-OC6VVU5\Memoria\Bytes de caché","\\DESKTOP-OC6VVU5\Memoria\Bytes disponibles","\\DESKTOP-OC6VVU5\Memoria\Entrada de páginas/s","\\DESKTOP-OC6VVU5\Memoria\Páginas/s","\\DESKTOP-OC6VVU5\Procesador(_Total)\% de tiempo de procesador","\\DESKTOP-OC6VVU5\Sistema\Cambios de contexto/s","\\DESKTOP-OC6VVU5\Sistema\Llamadas al sistema/s"
"09/19/2022 22:50:01.112","12.904427758710241392","0.64522128867999795077","8354.1162324649303628","0.00032568181362725451972","1981.1329837500447866","1000000000","339.45264551228223127","482598912","26498260992","201.48797379822599396","201.48797379822599396","49.855290423123278742","168142.21041041711578","258341.32916355793714"
"09/19/2022 22:50:02.120","4.5703559863868878921","0.22851819634199213582","7853.9243548957228995","8.1382785436550015342e-005","2807.9125765501089518","1000000000","169.72536252741909379","483897344","26504593408","187.59119016188427054","187.59119016188427054","58.643470883153057116","190960.88376294032787","310610.31652291293722"
"09/19/2022 22:50:03.112","4.7265174127848661456","0.23632587063924331838","7763.4076163610716321","8.2664139633286317786e-005","2858.5459234070963248","1000000000","612.83354070222662813","470863872","26516271104","96.763190637193673638","96.763190637193673638","61.147549246422130409","200050.84099308060831","299808.65079051494831"
"09/19/2022 22:50:04.119","6.6895139966364247641","0.33447540206483539205","7979.7309145880572032","0.00012735589569160996829","2626.6570349290786908","1000000000","509.24983330257651915","457871360","26527993856","170.74263416772546975","170.74263416772546975","55.283259778270796403","182207.20790030140779","281306.43130919593386"
"09/19/2022 22:50:05.127","3.209368452856197429","0.16046852189835358882","7815.2556149732617996","5.7637112299465242807e-005","2783.8253889440748026","1000000000","0","491343872","26498351104","147.87521673891876617","147.87521673891876617","60.711350586064284585","188763.21039278933313","286690.34721200139029"
"09/19/2022 22:50:06.119","5.3112153827807127016","0.26556066833285835171","7960.5556780595370583","9.6816207276736481109e-005","2743.2413781213949733","1000000000","317.57480121581750154","475533312","26510839808","118.96452870941735114","118.96452870941735114","56.684845716649753911","196001.11826656988706","299531.51163689850364"
"09/19/2022 22:50:07.111","12.252720140201825316","0.6126361078166953078","8353.9544211485863343","0.0002769982224247949246","2211.4260371729224062","1000000000","587.63052856509295907","458190848","26526605312","244.9300487844212455","244.9300487844212455","49.59669797887799092","165441.68044188202475","259783.09075515059521"
"09/19/2022 22:50:08.118","3.8350536174601983497","0.19175278012876051381","7878.456637168141242","6.8386053097345129818e-005","2804.2688814401772106","1000000000","7740.774774325841463","449404928","26535915520","120.11204766522529042","120.11204766522529042","58.384952113566846776","187067.06927695623017","287404.30618566123303"
"09/19/2022 22:50:09.110","3.0599596774193549287","0.15299788306451611586","7772.2606479796140775","5.5250782672005820258e-005","2769.0697629174283065","1000000000","114.91589114400684934","482111488","26503311360","101.8114474170587016","101.8114474170587016","56.422217741935476454","198636.14997894721455","301436.47888032405172"
"09/19/2022 22:50:10.118","4.4883722707598039392","0.22441881204893970869","7975.7434402332364698","8.2398760932944604095e-005","2723.1031785183681677","1000000000","0","469868544","26516025344","118.09376029288841892","118.09376029288841892","58.643548875529759812","194547.06527578021633","291107.0734292116249"
